Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2018-02-26,12864.6,12903.9,12692.35,12713.15,23357034,1504.59
2018-02-27,12777.25,12797.35,12688,12746.8,24224177,1396.43
2018-02-28,12744.4,12904.2,12696.35,12809,30263751,2409.31
2018-03-01,12823.9,12842.65,12736.4,12769.45,18951090,1282.47
2018-03-05,12768.55,12890.95,12684.3,12857.65,27912338,2030.52
2018-03-06,12924.45,12930.55,12667.45,12706.1,22173389,1501.42
2018-03-07,12767.45,12856.55,12650.25,12677.1,20800256,1554.43
2018-03-08,12757,12802.15,12645.75,12682.4,17687606,1299.04
2018-03-09,12710.35,12805.35,12656.65,12747.25,-,-
2018-03-12,12825.25,13012.35,12813.25,12923.4,20430953,1570.64
2018-03-13,12778.35,12842.2,12663.3,12734.2,61575647,13792.85
2018-03-14,12725.2,12840.45,12711.25,12786.95,20788341,1552.87
2018-03-15,12815.6,12860,12727.8,12762.25,29153997,1871.79
2018-03-16,12776.25,12778.6,12606.6,12698.4,35030341,3283.96
2018-03-19,12660.9,12725.35,12392.7,12421.3,18363549,1545.8
2018-03-20,12385,12644.6,12375.4,12609.1,24306746,1948.78
2018-03-21,12665.75,12698.35,12554.15,12608.85,-,-
2018-03-22,12607.65,12638.95,12454.5,12489.6,18498503,1329.25
2018-03-23,12292.65,12564.75,12281.2,12541.1,24933528,2088.07
2018-03-26,12536.6,12542.55,12392.25,12462.4,28517360,1746.52
2018-03-27,12539.5,12566.5,12444.7,12518.2,21450934,1222.56
2018-03-28,12468.7,12573.1,12424.55,12511.55,34191641,2794.98
2018-04-02,12542.3,12723.4,12541.35,12707.1,-,-
2018-04-03,12637.8,12708.15,12557.05,12615.45,-,-
2018-04-04,12689.9,12689.9,12442.15,12490.85,19361343,1329.9
2018-04-05,12617.45,12695.8,12578.95,12682.55,19539171,1359.37
2018-04-06,12685.3,12687.4,12569.25,12603.35,17601483,1147.62
2018-04-09,12605.35,12640.3,12506.4,12531.2,-,-
2018-04-10,12532.25,12618.8,12519.45,12576.5,21570755,1408.33
2018-04-11,12629.4,12785.3,12608.85,12759.1,17903590,1565.25
2018-04-12,12782.05,13219.55,12766.65,13168.2,31423294,3096.3
2018-04-13,13240.65,13380.4,13085.05,13260.45,36821452,3819.25
2018-04-16,12936.3,13242.05,12935.25,13203.1,32908331,3296.71
2018-04-17,13177.1,13194.4,13094,13162.3,20354199,1867.74
2018-04-18,13185.2,13218.45,13106.3,13124,-,-
2018-04-19,13192.95,13295.7,13157.85,13273.45,23540245,2308.1
2018-04-20,13379.35,13964.3,13371.85,13910.35,58967123,7010.06
2018-04-23,13897.65,14294.15,13836.5,14013.95,55531863,6617.75
2018-04-24,13976.7,14071.55,13704.85,13734.8,26771248,3063.23
2018-04-25,13737.5,13972.65,13665.7,13892.4,35668126,3767.13
2018-04-26,13836.95,14056.15,13827.1,14026.65,43169671,4666.05
2018-04-27,14015.7,14070.35,13766.75,13794.9,22682936,2267.64
2018-04-30,13818.85,14094.1,13810.55,13986.25,21148573,1912.65
2018-05-02,13985.55,13985.55,13723.65,13754.3,26021447,2474.53
2018-05-03,13759.45,13759.45,13430.75,13473.95,32450229,2758.85
2018-05-04,13488.75,13488.8,13302.9,13453.3,25701676,2068.81
2018-05-07,13533.55,13563.85,13395.85,13424.9,17512282,1590.51
2018-05-08,13453.95,13474.25,13297.2,13379.65,20143939,1713.36
2018-05-09,13397.85,13538.4,13390.9,13453.4,17101073,1434.13
2018-05-10,13505.25,13566.05,13403.3,13427.3,20768761,1720.44
2018-05-11,13457.9,13519.15,13393.3,13478.6,16533584,1344.64
2018-05-14,13480.1,13495.5,13358.2,13446.1,14878656,1248.17
2018-05-15,13441.55,13614.65,13419.7,13504.95,16608752,1433.69
2018-05-16,13474.05,13585.15,13466.6,13525.6,15787652,1222.63
2018-05-17,13606.65,13625.5,13461.05,13504.75,18503069,1663.39
2018-05-18,13487.35,13526.95,13412.85,13459.15,21814306,1564.34
2018-05-21,13485.45,13572.15,13434.1,13483.85,19933398,1872.37
2018-05-22,13453.8,13530.55,13420.1,13484.55,14848732,1221.86
2018-05-23,13517.3,13615.4,13435.5,13464.35,23511265,1751.62
2018-05-24,13563.65,13797.95,13543.65,13775.65,30126284,2363.33
2018-05-25,13854.1,13963.7,13715.5,13762.3,22081327,2045.47
2018-05-28,13832.95,13832.95,13457.6,13497.7,24037272,2027.14
2018-05-29,13535.45,13631.3,13482.05,13561.05,17626079,1482.97
2018-05-30,13548.85,13627.05,13480.55,13557.7,20572865,1777.45
2018-05-31,13515.35,13695.3,13460.7,13666,41085827,3479.7
2018-06-01,13694.25,13785.35,13528.65,13558.55,21876620,1444.9
2018-06-04,13592.4,13646.55,13525.2,13595.1,19040022,1166.84
2018-06-05,13625.65,13638.75,13363.4,13408.9,24012688,1553.97
2018-06-06,13460.6,13554.25,13355.2,13528.8,23453120,1408.87
2018-06-07,13530.55,13714.2,13525.35,13683.75,24954697,1523.2
2018-06-08,13677.8,13841.65,13674.35,13769.8,26002064,1775.96
2018-06-11,13807.5,13869.55,13755.5,13775.1,24377768,1541.12
2018-06-12,13817.7,13889.45,13771.35,13859.85,27672172,2257.61
2018-06-13,14001.2,14074.9,13950.15,14034.15,26890892,2082.19
2018-06-14,13980.55,13984.75,13784.35,13825.4,31330506,2230.71
2018-06-15,13868.5,14151.75,13841.6,14121.5,45008343,4108.11
2018-06-18,14223.35,14223.35,13995.9,14024.2,29064786,2037.28
2018-06-19,13987.6,14028.7,13835.7,13849.45,32753588,1938.64
2018-06-20,13900.85,13914.95,13782.15,13810.9,24277411,1688.17
2018-06-21,13856.1,13882.4,13751.6,13771.7,30152844,1742.56
2018-06-22,13792.85,13844,13724.15,13777.05,17748643,1378.81
2018-06-25,13814,13918.05,13791,13865.2,18404657,1565.3
2018-06-26,13862.7,13981.15,13848.8,13943.5,25183925,1971.52
2018-06-27,14005.65,14143.3,13966.35,14018.4,29335023,2375.36
2018-06-28,14070.9,14139.65,13853.1,13873.8,42213864,3313.18
2018-06-29,13959.15,14020.75,13858.7,13989.5,33055615,2662.6
2018-07-02,14024.6,14086.8,13977.9,14072.3,23453334,1590.62
2018-07-03,14100.8,14238.9,14074.85,14222.55,24801569,1926.6
2018-07-04,14243.8,14243.95,14099.25,14126.15,21290467,1468.69
2018-07-05,14180.3,14184.45,13898.9,13970.5,27464167,2294.58
2018-07-06,14008.15,14063.25,13925.55,14015.9,26441281,2313.61
2018-07-09,14111.85,14141.15,13993.6,14108.85,23350288,2269.13
2018-07-10,14275.1,14299.5,14174.6,14222.75,33207897,2724.75
2018-07-11,14352.15,14629.5,14337.55,14536.45,56831080,6990.42
2018-07-12,14611.45,14627.8,14437.65,14515.65,36396847,3568.53
2018-07-13,14559.15,14654.55,14462.95,14534.9,42977674,3651.62
2018-07-16,14554.25,14776,14443,14617.05,36466840,3748.47
2018-07-17,14609.55,14709.6,14539.6,14618.25,26569892,2309.03
2018-07-18,14695.65,14762.3,14568.55,14631.65,22265892,1848.33
2018-07-19,14638.1,14693.45,14420,14489.85,29547548,2477.3
2018-07-20,14541.35,14771.05,14518.5,14701.4,37513621,2593.28
2018-07-23,14726.7,14726.7,14571.6,14683.2,33488923,2048.31
2018-07-24,14768.85,14768.9,14620.95,14663.9,22853710,1737.72
2018-07-25,14697.85,14697.85,14539.25,14575.35,27876290,2341.01
2018-07-26,14510.6,14559.5,14423.75,14468.1,49322705,2954.46
2018-07-27,14476.45,14553.8,14450.15,14517.9,23611574,1725.13
2018-07-30,14538.9,14561.05,14391.15,14420.55,27095207,1756.96
2018-07-31,14432.6,14617.75,14386.8,14587.8,27251977,2225.01
2018-08-01,14618.65,14690.6,14586.55,14679.35,19238886,1587.76
2018-08-02,14689.1,14739.8,14541.35,14552.6,18037721,1376.21
2018-08-03,14632.35,14663.6,14588.95,14649.05,18568390,1232.93
2018-08-06,14694.7,14731.1,14572.9,14605.55,14956902,1234.73
2018-08-07,14660.1,14688.1,14588.55,14613.75,18375389,1382.92
2018-08-08,14650.6,14663.05,14534.6,14608.2,19261664,1237.29
2018-08-09,14660.55,14662.45,14588.95,14603.35,19685828,1439.49
2018-08-10,14661.9,14702.15,14568.3,14679.25,18078155,1548.04
2018-08-13,14697.7,14902.4,14683,14880.25,26331697,2430.21
2018-08-14,14927.4,15090.9,14872.95,15009.25,25441762,2272.47
2018-08-16,15021.95,15122.65,15017.25,15044.35,24780738,2076.49
2018-08-17,15059.95,15143.35,14982.35,15126.4,20667279,1560.31
2018-08-20,15033.65,15054.1,14946.55,14996.1,24589958,2171.68
2018-08-21,15072.45,15183.25,15041.85,15134.65,33908364,2518.6
2018-08-23,15195,15361.4,15185.25,15321.95,31146819,2699.69
2018-08-24,15337.9,15410.2,15239.35,15260.05,25436831,1823.64
2018-08-27,15285.1,15539.65,15274.35,15514.95,20065648,1619.87
2018-08-28,15546.5,15641.4,15528.4,15583.05,19466343,1673.87
2018-08-29,15617,15621.9,15439.45,15524.95,17453665,1547.25
2018-08-30,15519.6,15576.65,15428.1,15529.85,46739804,2877.12
2018-08-31,15575.95,15833.65,15567.5,15811.4,36217077,3125.57
2018-09-03,16013.05,16048.25,15703,15724.7,49869686,3264.48
2018-09-04,15799.35,16094.05,15783.55,16048.7,45117210,3577.66
2018-09-05,16088.7,16124.6,15976.45,16039.9,38993047,2663.08
2018-09-06,16047.95,16121.5,15932.65,16081.65,32781089,2324.78
2018-09-07,16126.25,16130.6,15975,16104.75,29097046,1867.34
2018-09-10,16150.65,16229.85,16085.5,16105.3,29956602,2024.75
2018-09-11,16182,16217.75,15970.1,15993.15,32423587,2772.96
2018-09-12,16092.1,16124.55,15977.85,16054.05,26710771,1964.88
2018-09-14,16046.4,16104.05,15843.6,16072.5,32561023,2525.42
2018-09-17,16096.4,16207.5,16080.75,16119.8,22515129,1904.73
2018-09-18,16152.85,16152.85,16003.2,16031,20435865,1846.39
2018-09-19,16092.65,16115.15,15982.05,16063.95,20373441,1731.97
2018-09-21,16023.65,16047.2,15579.95,15833.5,56712658,3610.12
2018-09-24,15862.4,16235.05,15820.65,16175.3,39760654,2424.39
2018-09-25,16207,16360.6,16081.9,16234.9,42199895,2581.2
2018-09-26,16285.75,16292.3,15877.9,15932.45,44160114,2279.32
2018-09-27,15979.5,16094.05,15943.9,16018,74160242,3742.82
2018-09-28,15932.1,15972,15734.95,15838.05,183715914,3620.8
2018-10-01,15897.1,16282.05,15861.5,16213.6,135216665,3067.73
2018-10-03,16208.75,16278,15874.25,15909.8,69385750,2984.5
2018-10-04,15835.2,15835.2,15403.9,15441.1,70098370,2853.17
2018-10-05,15416.9,15710,15265.65,15591.65,44283701,2342.35
2018-10-08,15538.2,15644.2,15198.25,15305.2,52533348,2126.98
2018-10-09,15305.15,15429.95,15137.75,15369.8,35164352,1891.7
2018-10-10,15356.3,15380.85,15053.3,15143.2,32964220,2170.24
2018-10-11,14721.1,14890.65,14554.25,14683,45388816,2822.29
2018-10-12,14701.85,14721.95,14408.45,14539.2,43233902,3441.51
2018-10-15,14639.5,14846.95,14564.3,14797.2,31257720,1858.35
2018-10-16,14876.05,14975.55,14743.9,14887.35,32510210,2190.62
2018-10-17,15031.05,15190.65,14903.5,14949.6,50083440,3450.36
2018-10-19,14776.45,14776.45,14421.65,14476.85,50673746,3253.51
2018-10-22,14527.55,14527.55,14299.15,14421.4,73137494,2120.33
2018-10-23,14318.95,14406.75,13977.65,14014.7,56646090,1958.7
2018-10-24,14125.5,14183.55,13826.3,14049.15,36519276,2247.7
2018-10-25,13894.8,14179.7,13863.9,14070.8,62725558,2318.76
2018-10-26,14057.05,14070.05,13769.85,13798.6,38506098,1524.82
2018-10-29,13837.65,14188,13696.5,14132.65,31653969,1635.13
2018-10-30,14088.25,14437.6,14028.8,14355.85,57556185,2220.89
2018-10-31,14428.7,14994.85,14376.75,14940.1,56390415,3208.14
2018-11-01,14991.6,14991.6,14541.2,14622,41081207,1896.8
2018-11-02,14639.05,14780.1,14356.1,14396.7,70436201,1979.84
2018-11-05,14377.5,14534.05,14345.25,14471.75,48190914,1580.31
2018-11-06,14499.8,14660.15,14468.25,14577.3,43542715,1441.6
2018-11-07,14654.25,14698.95,14645.05,14674.45,34924680,286.2
2018-11-09,14793.75,14796.9,14483.35,14553.25,112060387,2570.36
2018-11-12,14604.95,14821.55,14565.05,14650.5,98145750,2357.16
2018-11-13,14637.25,14780,14561.55,14698.2,48659834,1489.31
2018-11-14,14662.3,14662.8,14236.7,14338.45,63478110,1870.96
2018-11-15,14315.45,14573.1,14264.6,14354.15,43775186,1619.13
2018-11-16,14426.7,14504.5,14356.65,14473.15,58652863,2038.39
2018-11-19,14544.8,14618.25,14433.2,14599.75,53935954,1557.61
2018-11-20,14575.25,14575.25,14262.3,14285.05,45487048,1366.59
2018-11-21,14244.75,14245.05,13827.15,13879.15,46550497,2427.16
2018-11-22,13955,14109.45,13819.7,13835.7,37088426,1927.98
2018-11-26,13836.95,14083.7,13581.35,14025.4,47715485,2718.47
2018-11-27,14057.9,14265.25,14000.4,14225.35,37834150,2299.73
2018-11-28,14266.75,14658.9,14250.9,14632.9,57816831,3218.15
2018-11-29,14726.75,14732.65,14433.05,14465.25,63005396,2580.88
2018-11-30,14494.7,14710.8,14494.6,14638.05,50352789,2786.27
2018-12-03,14728.45,14790.8,14630.75,14740.4,45634980,1664.14
2018-12-04,14757.45,15015.1,14728.2,14999.9,50807357,2259.11
2018-12-05,14932.45,15062.4,14788.75,15012.95,38989529,1877.15
2018-12-06,14936.6,15064.25,14664.3,14693.75,36694749,2078.56
2018-12-07,14686.8,14700.05,14461.95,14662.9,39878132,2295.03
2018-12-10,14486,14723.7,14369.5,14419.2,39398373,1574.05
2018-12-11,14385.35,14684.45,14307.3,14579.6,48447503,2128.33
2018-12-12,14640.15,14756.5,14521.2,14738.55,46035249,1685.45
2018-12-13,14782.35,14908.9,14652,14840.95,62800061,2150.1
2018-12-14,14810.4,14913.8,14741.7,14851.4,41390824,2004.91
2018-12-17,14931.05,14931.05,14801.15,14873.05,36335815,1309.69
2018-12-18,14776.45,14809.55,14662.1,14730.9,46936075,1753.47
2018-12-19,14686.05,14698.9,14463.75,14591.8,36208238,2076.74
2018-12-20,14468.4,14621.8,14461.3,14542.15,35736127,1857.74
2018-12-21,14493.75,14505.5,14171.95,14207.85,61833131,2899.13
2018-12-24,14296.8,14371.75,14197.1,14247.75,30554691,1491.18
2018-12-26,14229.2,14229.2,14018.4,14158.9,33373773,1463.91
2018-12-27,14300.95,14460.7,14273.85,14354.5,46967544,2991.51
2018-12-28,14409.6,14451.7,14368.7,14385.8,24562333,1228.75
2018-12-31,14458.5,14481.4,14394.55,14440.3,18437992,995.37
2019-01-01,14426.45,14480.55,14357.05,14450.9,14008384,719.2
2019-01-02,14467.4,14593.85,14371,14447.1,27024498,1623.15
2019-01-03,14479.75,14542.3,14276.5,14322.15,25156380,1666.52
2019-01-04,14332.65,14359.2,13958.85,14146.15,32610951,2333.04
2019-01-07,14238.05,14316,14204.65,14291.5,23053554,1489.59
2019-01-08,14344.6,14357.75,14238.2,14285.7,30284463,1787.02
2019-01-09,14417.2,14495.7,14162.2,14326.05,39777101,2534.27
2019-01-10,14388.85,14393.45,14272.25,14323.25,25385563,1726.05
2019-01-11,14288.95,14326.9,14134.25,14307.1,36388890,3354.29
2019-01-14,14474.5,14495.7,14196,14223.6,41011605,2803.59
2019-01-15,14265.7,14685.5,14262.4,14658.5,82293752,4173.94
2019-01-16,14688.85,14732.75,14610.1,14707.8,41887904,2152.28
2019-01-17,14714.25,14813.9,14660.05,14800.25,38250488,2541.57
2019-01-18,14744.05,14923.75,14709.45,14892.95,34624811,2132.03
2019-01-21,14920.35,15100.2,14850,14966.4,45511115,2765.18
2019-01-22,14927.15,15019.6,14814.95,14962.6,33064975,2295.21
2019-01-23,14975.2,15003.85,14856.85,14888.75,37429423,2544.04
2019-01-24,14897.45,15003.55,14793.25,14971.85,33165996,1848.91
2019-01-25,14952.75,15161.2,14927.25,15039.25,39347664,1985.66
2019-01-28,15085.05,15161.7,15026.75,15120.1,35878523,2037.27
2019-01-29,15126.15,15293,14986.7,15231.3,31191349,1972.02
2019-01-30,15304,15381.45,15192.4,15255.2,37418911,2350.85
2019-01-31,15299.45,15513.45,15276.05,15499.3,47438828,3095.84
2019-02-01,15522.55,15751.75,15485.7,15724.3,29344350,2007.39
2019-02-04,15727.2,15819.7,15635.9,15754.8,23254965,1305.67
2019-02-05,15709,15812.15,15634.95,15738.7,26077745,1193.27
2019-02-06,15857.7,16090.7,15835.7,16055.6,44339473,2544.02
2019-02-07,16045.55,16167.85,16031.15,16085.85,30232353,1525.91
2019-02-08,16001.15,16145.7,15979.8,16019.8,25548817,1771.19
2019-02-11,16050.2,16159.05,16002.5,16099.05,22644494,1592.52
2019-02-12,16093.45,16094.6,15788.1,15938.6,33477588,1842.84
2019-02-13,15958.4,16087.3,15885.3,16041.65,28680952,1679.8
2019-02-14,15992.45,16002.2,15828.85,15861.65,25024087,1390.32
2019-02-15,15898.4,15912.45,15620.45,15815.6,55717193,1769.87
2019-02-18,15895.5,15948.1,15618.05,15659,30337931,1910.98
2019-02-19,15644.05,15651.9,15287.5,15333.5,28734431,2237.58
2019-02-20,15382.45,15651.7,15330.8,15609.45,33005377,2140.99
2019-02-21,15609.15,15691.4,15492.2,15588.9,40924365,3161.58
2019-02-22,15582.8,15717.3,15543.5,15684.7,26504046,1638.83
2019-02-25,15738.95,16029.95,15729.25,16003.7,25015005,1827.72
2019-02-26,15933.8,16069.4,15874.95,15989.6,33173348,2846.89
2019-02-27,15983.8,16007.65,15803.7,15902.1,39729486,2502.14
2019-02-28,15974.1,15974.1,15694.85,15732,48900361,3746.36
2019-03-01,15778.15,15871.1,15752.2,15848.3,31816077,2135.47
2019-03-05,15839.2,15839.2,15634.55,15664.1,55372214,2188.17
2019-03-06,15732.35,15814.7,15681.1,15735.05,66054615,2396.5
2019-03-07,15788.15,15788.15,15558.95,15582.1,35405290,2226.77
2019-03-08,15544.35,15545.65,15388.2,15408.7,47183037,2172.98
2019-03-11,15432.9,15500.75,15349.6,15388.5,66030778,2384.96
2019-03-12,15408.85,15497.2,15349.8,15384.55,50310706,2372.1
2019-03-13,15442.25,15550.85,15300.25,15342.9,49018707,2560.27
2019-03-14,15422.6,15437.05,15202.05,15260.45,39544967,1851.65
2019-03-15,15346,15649.25,15324.85,15546.6,55791714,3631.75
2019-03-18,15614.8,15661.3,15304.75,15359.45,30222245,2046.39
2019-03-19,15432.5,15545.45,15296,15495.55,33434307,2268.18
2019-03-20,15563.95,15735.25,15554.45,15599.25,43418330,2957.05
2019-03-22,15652.3,15652.3,15462.2,15551.1,32634674,2167.76
2019-03-25,15579.05,15579.05,15388.4,15416.85,28304864,1661.72
2019-03-26,15415.5,15426.25,15218.25,15356.6,28385813,1993.57
2019-03-27,15352.6,15421.85,15307.1,15339.4,27539227,1842.83
2019-03-28,15410.35,15636.5,15399.45,15566.75,38025265,2708.83
2019-03-29,15681.6,15729.5,15578.2,15628.2,28698651,2018.41
2019-04-01,15668.8,15922.05,15662.55,15840.65,27734179,1820.31
2019-04-02,15902.9,16013.25,15874.65,15988.4,25358268,2111.92
2019-04-03,15996.5,16009.85,15862.5,15962.95,25163308,1951.19
2019-04-04,15947.8,15954.15,15691,15744.8,31363340,2417.67
2019-04-05,15800.45,15952.5,15759.8,15923.05,23506932,1788.82
2019-04-08,15982.85,16061.3,15857.15,16028.25,22086073,1657.23
2019-04-09,16048.25,16203.25,15999.65,16121.6,34843987,2244.02
2019-04-10,16138.85,16172.8,15978.2,15999.15,56982204,2576.87
2019-04-11,16018,16030.85,15852.3,15874.75,37532853,2101.12
2019-04-12,15918.1,15989.7,15832,15911.1,52345311,1994.03
2019-04-15,15917.7,16136.6,15862,16113.7,88386836,5271.6
2019-04-16,16166.15,16176.6,16064.35,16084.9,70237133,3306.17
2019-04-18,16177.85,16177.85,16021,16079.3,72219746,3695.11
2019-04-22,16077.55,16204.3,16057.9,16150.6,30038085,1640.08
2019-04-23,16179.45,16193.6,16082.45,16166.3,33651817,1436.58
2019-04-24,16182.9,16405.8,16161.35,16370.35,40592814,2339.67
2019-04-25,16361,16388.55,16299.2,16352.75,43108679,2776.8
2019-04-26,16393.8,16523.75,16381.45,16504.45,26445478,1806.84
2019-04-30,16510.95,16720.4,16502.45,16705.4,37839366,2685.13
2019-05-02,16656.9,16673.6,16387.3,16403.7,27472186,1851.01
2019-05-03,16259.5,16265.3,16065.45,16092.9,32287604,2224.45
2019-05-06,15949.3,16146.4,15925.4,16111.35,33864211,2033.24
2019-05-07,16145.65,16225.85,16100.65,16135.75,26138540,1691.4
2019-05-08,16106.05,16129.4,15998.6,16061.6,25144861,1806.81
2019-05-09,16031.6,16164.9,16002.45,16132.85,28758628,2081.33
2019-05-10,16117.6,16146.35,15911.95,15949.6,30520016,2261.3
2019-05-13,15949,16095.7,15915.15,15955.3,25189674,1634.45
2019-05-14,15942.95,15966.65,15642.95,15762.75,32260097,2085.05
2019-05-15,15793.35,15896.3,15743.7,15776.8,26513999,1563.41
2019-05-16,15816.65,15994.25,15779.75,15933.95,20983387,1404.02
2019-05-17,15962.4,16000.35,15803.2,15843.35,21610726,1514.72
2019-05-20,15933.3,16009.65,15642.7,15968.2,33973487,2055.03
2019-05-21,15982.3,15989.05,15737.15,15766.95,21394317,1494.32
2019-05-22,15750.05,15812.25,15640.6,15666.15,29498528,1947.6
2019-05-23,15772.05,15819.05,15506.2,15538.85,26404679,1813.57
2019-05-24,15622.25,15626.35,15461.85,15569.85,27924145,1982.8
2019-05-27,15587.4,15629.6,15526.4,15556.65,32487615,1972.03
2019-05-28,15614.1,15806.2,15554.9,15762.05,104740630,5491.01
2019-05-29,15773.3,15973,15754.35,15865.6,30451270,2293.72
2019-05-30,15908.95,16034.75,15879.2,15997.35,51495682,3250.98
2019-05-31,16070.6,16197.35,16042.6,16160.65,53201572,2650.82
2019-06-03,16159.5,16391,16082.8,16360.55,28151209,2085.29
2019-06-04,16276.8,16285.85,16072.9,16105.2,35764516,2294.56
2019-06-06,16155.8,16159.75,15991.4,16012.1,31264718,2276.8
2019-06-07,16042.3,16155.05,15972.75,16109.85,29098049,1474.48
2019-06-10,16176.85,16381.65,16152.2,16362.4,24741844,1540.38
2019-06-11,16406.25,16488.65,16380.5,16448.1,30617086,2001.59
2019-06-12,16441.75,16446.95,16283.65,16425.95,29518108,1974.22
2019-06-13,16340.05,16421.8,16282.65,16316.6,24126342,1762.19
2019-06-14,16326.7,16336.1,16239.2,16268.2,26301593,1596.98
2019-06-17,16285,16313.55,16190.9,16228.2,21959319,1109.81
2019-06-18,16215.7,16352.4,16212.3,16322.5,31939866,1484.82
2019-06-19,16358.75,16391.5,16215.95,16282.7,29330912,1498.99
2019-06-20,16039,16338.75,15994.95,16316.9,33530558,1839.08
2019-06-21,16343.35,16358.95,16154.85,16189.4,44927711,3091.21
2019-06-24,16202.4,16231.6,16142.4,16187.4,16349337,1110.19
2019-06-25,16158.8,16252.95,16050.6,16214.45,19774495,1105.27
2019-06-26,16152.7,16255.2,16079.2,16101.7,-,-
2019-06-27,16096.2,16129.4,15946.65,15991.8,41146293,2572.62
2019-06-28,16069.9,16085.4,15904.8,15936.45,37902286,1738.31
2019-07-01,15982.7,16023.55,15893.55,15916.7,16679967,1326.11
2019-07-02,15952.9,16096.95,15886.45,16074.1,16987207,1325.34
2019-07-03,16091.1,16097.15,15906.4,15927.65,16757982,1228.16
2019-07-04,15901.45,15992.6,15896.9,15942.4,12823195,975.14
2019-07-05,15960.85,15979.45,15520,15550.05,20473922,1815.96
2019-07-08,15410.85,15480.15,15317.4,15376,26980287,2171.23
2019-07-09,15381.35,15434,15123.6,15254.5,23588410,2235.38
2019-07-10,15077,15322.75,15045.1,15168.6,23946977,2479.96
2019-07-11,15256.55,15258.35,15060.9,15214.25,20376482,1611.96
2019-07-12,15227.6,15293.35,15186.1,15227.4,24358006,1667.36
2019-07-15,15516.25,15697.45,15406.25,15662.05,44809100,3590.4
2019-07-16,15608.75,15630.6,15532.3,15580.45,25114991,1971.09
2019-07-17,15602.7,15708.8,15508.95,15675.95,31073297,2317.2
2019-07-18,15554.9,15636.85,15455.05,15498.45,51334929,3196.92
2019-07-19,15520.7,15611.6,15363.05,15383.65,24071564,1841.28
2019-07-22,15387.45,15494.05,15334.6,15448.25,21199392,1587.46
2019-07-23,15497.55,15645.7,15467.7,15493.4,26632051,2297.48
2019-07-24,15465.8,15531.85,15332.85,15380.75,20116466,1691.8
2019-07-25,15383.15,15510.6,15343.05,15474.65,28335619,2244.21
2019-07-26,15442.5,15461.65,15265.35,15348.05,17995198,1342.96
2019-07-29,15365.1,15528.1,15297,15400.85,17712106,1385.39
2019-07-30,15409.45,15527.5,15361.45,15501.65,24391431,2007.89
2019-07-31,15437.6,15649.15,15303.7,15620.2,30797834,2375.5
2019-08-01,15576.95,15593.55,15277.75,15332.1,39775850,2412.6
2019-08-02,15277.65,15461.05,15208.8,15422.1,25330329,1990.95
2019-08-05,15349.7,15544.9,15312.55,15518.55,26873535,2040.86
2019-08-06,15479.2,15636.5,15434.25,15514.8,29684463,2245.01
2019-08-07,15591.15,15730.7,15522.85,15583.35,21314090,1700.24
2019-08-08,15677.45,15919.2,15654.45,15867.95,26614771,2207.8
2019-08-09,15898,15945.4,15785.75,15821.35,32476723,1607.22
2019-08-13,15809.25,15822.4,15379.6,15424.4,18332921,1498.48
2019-08-14,15467.35,15518.45,15298.5,15466.25,20443965,1493.56
2019-08-16,15547.4,15552.7,15238.55,15365.35,21253923,1861.03
2019-08-19,15420.05,15514.9,15396,15415.15,13489446,986.72
2019-08-20,15503.8,15691.65,15467.35,15597.75,27155209,1957.88
2019-08-21,15598.5,15680.05,15562,15578.15,17085453,1255.89
2019-08-22,15581.5,15703.15,15478.8,15632,18016274,1476.71
2019-08-23,15647.65,15872.85,15639.4,15816.6,27917993,2192.84
2019-08-26,15825.25,15922.55,15628.1,15890.2,16822219,1436.38
2019-08-27,15817.3,15833.55,15631.5,15675.3,34222065,2969.42
2019-08-28,15704.1,15898,15703.1,15879.9,20178247,1718.96
2019-08-29,15774.65,15943.3,15754.9,15884.55,20870908,1691.82
2019-08-30,15893.9,16039.25,15734.2,16010.4,25878941,2182.07
2019-09-03,16027.1,16189.45,15935.9,15984.85,20910676,1837.72
2019-09-04,15985.75,16090.85,15944.4,16032.5,19497738,1505.82
2019-09-05,16109.2,16142.65,15972.2,16030.95,19716238,1637.53
2019-09-06,16139.9,16218.8,15991.05,16034.55,33895824,2254.97
2019-09-09,16023.95,16030.45,15883.6,15919.4,19870754,1312.44
2019-09-11,15901.15,15955.2,15669.3,15701.8,29755328,2051.27
2019-09-12,15674.3,15725.75,15525.15,15583.25,20094724,1493.01
2019-09-13,15608.1,15739.7,15586.7,15722.9,16676082,1305.63
2019-09-16,15774.45,15854.15,15602.6,15743.15,18942349,1593
2019-09-17,15769.85,15769.85,15563.6,15625.65,19404909,1681.46
2019-09-18,15649.05,15731.05,15584.1,15702.3,13894347,1152.12
2019-09-19,15667,15675.15,15469.1,15522.45,16325657,1388.26
2019-09-20,15541.55,15742.55,15434.15,15491.05,47154254,4212.65
2019-09-23,15611.8,15611.8,14735.55,15040.65,38192804,3354.08
2019-09-24,15055.05,15380.35,15055.05,15338.65,35122169,3030.69
2019-09-25,15351.85,15471,15268.9,15379.9,26252716,2365.7
2019-09-26,15374.5,15456.85,15208.4,15312.9,36572789,3166.66
2019-09-27,15297.7,15412.9,15214.2,15236.4,19972976,1643.58
2019-09-30,15277.15,15568.45,15259.8,15540.15,24639706,2147.44
